Date,SPY,IWM,GLD,TLT,IYR,XME,EEM
2009-08-17,98.31,54.82,91.61,94.73,37.53,39.07,34.32
2009-08-18,99.09,55.55,92.06,94.18,37.99,39.95,35.07
2009-08-19,99.96,56.23,92.53,94.96,37.71,40.17,35.16
2009-08-20,100.99,56.84,92.27,95.74,39.24,40.45,35.77
2009-08-21,102.97,58.15,93.65,93.77,40.11,41.88,36.31
2009-08-24,102.96,58.13,92.34,95.47,39.88,42.01,36.47
2009-08-25,103.16,58.38,92.76,96.01,40.32,41.31,36.39
2009-08-26,103.17,58.51,92.79,96.45,40.5,41.01,36.28
2009-08-27,103.4,58.42,93.19,96.07,40.82,41.14,36.21
2009-08-28,103.38,58.05,93.87,96.51,41.09,42.1,36.02
2009-08-31,102.46,57.2,93.4,96.6,40.58,40.6,35.31
2009-09-01,100.2,55.92,93.9,96.06,38.51,39.58,34.64
2009-09-02,99.82,55.64,96.19,97.46,37.75,40.33,35.01
2009-09-03,100.65,56.26,97.46,96.86,38.42,41.47,35.71
2009-09-04,102.06,57.05,97.53,95.21,38.88,42.38,36.4
2009-09-08,102.94,57.68,97.43,94.54,40.13,44.1,37.15
2009-09-09,103.73,58.67,97.08,94.43,40.94,44.21,37.35
2009-09-10,104.79,59.4,97.7,96.17,41.52,45.61,37.84
2009-09-11,104.77,59.42,98.78,96.7,41.39,45.95,37.86
2009-09-14,105.28,60.05,97.96,95.74,42.58,46.55,37.72
2009-09-15,105.72,60.54,98.9,95.25,43.33,47.9,38.17
2009-09-16,107.32,61.79,99.91,95.42,45.02,49.62,39.13
2009-09-17,107.16,61.66,99.34,96.62,44.8,48.42,38.92
2009-09-18,106.72,61.91,98.67,95.76,44.79,48.0,39.03
2009-09-21,106.45,61.74,98.36,95.98,44.08,47.57,38.69
2009-09-22,107.07,62.02,99.67,96.18,45.04,49.12,39.28
2009-09-23,106.18,61.43,98.83,96.47,43.53,47.77,38.69
2009-09-24,105.01,60.2,97.55,96.75,42.09,46.24,37.93
2009-09-25,104.45,59.83,97.0,97.98,42.06,45.27,38.09
2009-09-28,106.32,61.26,97.05,98.84,43.7,45.97,38.58
2009-09-29,106.0,60.99,97.43,98.75,42.97,45.99,38.67
2009-09-30,105.59,60.24,98.85,98.66,42.67,45.64,38.91
2009-10-01,103.0,58.44,97.89,99.7,40.86,43.54,37.85
2009-10-02,102.49,58.0,98.37,99.01,40.46,43.23,37.86
2009-10-05,104.02,59.04,99.82,99.02,41.55,45.11,38.74
2009-10-06,105.51,60.14,102.28,98.04,41.56,46.21,39.38
2009-10-07,105.8,60.16,102.36,99.19,41.43,46.81,39.34
2009-10-08,106.61,60.71,103.64,98.15,42.21,47.98,39.82
2009-10-09,107.26,61.42,102.84,95.9,42.62,47.59,39.85
2009-10-12,107.68,61.43,103.56,96.05,42.55,47.69,40.18
2009-10-13,107.46,61.17,104.26,96.55,41.91,47.85,40.25
2009-10-14,109.31,62.34,104.18,95.12,43.45,49.06,41.55
2009-10-15,109.71,62.3,102.86,94.68,43.12,49.48,41.32
2009-10-16,108.89,61.68,103.18,95.45,41.95,48.51,40.75
2009-10-19,109.79,62.19,104.23,96.2,42.92,49.05,41.53
2009-10-20,109.21,61.33,103.42,96.72,42.12,48.51,40.98
2009-10-21,108.23,60.5,103.74,96.14,41.79,48.25,40.76
2009-10-22,109.33,61.34,103.92,95.67,42.73,47.94,41.1
2009-10-23,108.08,60.06,103.49,94.95,42.26,47.13,40.76
2009-10-26,106.91,59.52,101.86,93.72,42.0,45.81,40.25
2009-10-27,106.42,58.79,101.85,95.0,41.36,44.8,39.55
2009-10-28,104.41,56.83,100.73,95.45,39.63,42.35,37.74
2009-10-29,106.65,57.91,102.69,94.41,41.34,44.47,39.41
2009-10-30,103.56,56.33,102.53,95.78,40.55,42.5,37.57
2009-11-02,104.32,56.22,103.95,95.05,40.61,42.51,38.13
2009-11-03,104.65,57.07,106.46,94.1,41.19,43.93,38.19
2009-11-04,104.92,56.25,107.1,93.24,40.45,44.1,38.9
2009-11-05,106.85,58.04,106.98,93.24,41.29,45.49,39.7
2009-11-06,107.13,58.08,107.43,93.33,40.65,45.49,39.65
2009-11-09,109.57,59.22,108.19,93.44,42.56,47.24,41.11
2009-11-10,109.59,58.85,108.39,93.27,42.35,47.01,40.92
2009-11-11,110.15,59.26,109.6,93.66,43.13,47.55,41.27
2009-11-12,109.03,58.17,108.21,93.49,42.62,46.49,40.35
2009-11-13,109.62,58.73,109.74,93.92,43.19,47.01,41.04
2009-11-16,111.21,60.28,111.63,95.02,44.17,49.05,42.07
2009-11-17,111.34,60.28,111.97,95.53,43.54,49.9,41.92
2009-11-18,111.27,60.16,112.25,94.97,44.26,49.77,41.59
2009-11-19,109.82,58.66,112.3,95.14,43.38,48.94,40.82
2009-11-20,109.43,58.59,112.94,95.12,43.05,48.81,40.65
2009-11-23,110.82,59.61,114.29,95.0,43.54,49.09,41.5
2009-11-24,110.99,59.34,114.73,95.6,42.9,49.27,41.27
2009-11-25,111.38,59.33,116.62,96.04,43.07,50.33,41.75
2009-11-26,111.38,59.33,116.62,96.04,43.07,50.33,41.75
2009-11-27,109.57,57.58,115.06,96.4,41.85,48.75,40.13
2009-11-30,109.94,58.09,115.64,96.63,43.42,48.9,40.52
2009-12-01,111.3,58.99,117.38,95.25,43.98,49.79,41.68
2009-12-02,111.25,59.69,119.18,95.33,44.63,50.75,41.85
2009-12-03,110.38,58.96,118.7,94.34,44.25,49.62,41.46
2009-12-04,111.01,60.42,113.75,93.34,45.44,48.48,41.84
2009-12-07,110.84,60.51,113.11,93.46,44.65,48.5,41.48
2009-12-08,109.61,60.04,110.95,93.6,44.38,47.42,40.71
2009-12-09,110.02,59.85,110.84,93.17,44.32,49.0,40.96
2009-12-10,110.64,59.61,110.82,92.1,44.19,49.14,41.2
2009-12-11,111.11,60.17,109.32,92.09,44.83,49.4,41.35
2009-12-14,111.87,61.08,110.24,92.2,45.7,50.47,41.63
2009-12-15,111.35,60.91,110.21,91.79,45.28,50.4,41.2
2009-12-16,111.52,61.3,111.59,91.68,45.55,50.67,41.44
2009-12-17,110.18,60.62,107.34,93.19,45.26,49.47,40.25
2009-12-18,110.21,61.18,108.95,92.79,45.61,49.82,40.36
2009-12-21,111.33,61.99,106.95,91.14,46.16,50.78,40.31
2009-12-22,111.73,62.57,106.17,90.63,46.65,51.44,40.39
2009-12-23,111.95,63.12,106.55,90.65,46.67,52.96,40.79
2009-12-24,112.48,63.36,108.36,89.71,47.26,53.54,41.2
2009-12-25,112.48,63.36,108.36,89.71,47.26,53.54,41.2
2009-12-28,112.72,63.26,108.55,89.46,47.43,53.03,41.34
2009-12-29,112.56,63.23,107.47,89.73,46.75,52.29,41.18
2009-12-30,112.52,63.19,106.93,90.32,46.83,52.21,41.36
2009-12-31,111.44,62.44,107.31,89.89,45.92,51.61,41.5
2010-01-01,111.44,62.44,107.31,89.89,45.92,51.61,41.5
2010-01-04,113.33,63.98,109.8,89.81,45.81,54.22,42.71
2010-01-05,113.63,63.76,109.7,90.39,45.92,55.0,43.02
2010-01-06,113.71,63.7,111.51,89.18,45.9,57.16,43.11
2010-01-07,114.19,64.17,110.82,89.33,46.31,56.74,42.86
2010-01-08,114.57,64.52,111.37,89.29,46.0,58.73,43.2
2010-01-11,114.73,64.26,112.85,88.8,46.22,57.89,43.11
2010-01-12,113.66,63.56,110.49,90.32,45.44,56.44,42.42
2010-01-13,114.62,64.38,111.54,89.27,46.29,57.26,42.55
2010-01-14,114.93,64.62,112.03,90.52,46.13,56.54,42.44
2010-01-15,113.64,63.68,110.86,91.08,45.71,55.38,41.95
2010-01-18,113.64,63.68,110.86,91.08,45.71,55.38,41.95
2010-01-19,115.06,64.85,111.52,90.82,46.62,56.45,42.8
2010-01-20,113.89,63.91,108.94,91.74,46.14,54.9,41.77
2010-01-21,111.7,62.86,107.37,92.16,44.83,51.53,40.51
2010-01-22,109.21,61.73,107.17,92.0,43.8,49.97,39.61
2010-01-25,109.77,61.8,107.48,91.58,44.12,50.41,39.9
2010-01-26,109.31,61.19,107.56,91.61,43.74,49.5,39.07
2010-01-27,109.83,61.84,106.53,91.56,44.14,49.04,38.97
2010-01-28,108.57,60.78,106.48,91.51,43.72,48.09,38.7
2010-01-29,107.39,60.11,105.96,92.31,43.43,46.17,38.28
2010-02-01,109.06,60.82,108.35,91.15,44.22,48.9,39.31
2010-02-02,110.38,61.49,109.13,91.41,44.95,49.56,39.63
2010-02-03,109.83,61.08,108.7,90.35,44.43,48.84,39.4
2010-02-04,106.44,59.04,104.37,91.78,42.77,45.48,37.62
2010-02-05,106.66,59.27,104.68,91.98,43.57,46.81,37.2
2010-02-08,105.89,58.68,104.04,92.1,42.58,45.62,36.83
2010-02-09,107.22,59.49,105.41,91.18,42.45,47.44,38.03
2010-02-10,107.01,59.63,105.12,90.31,42.48,47.14,37.93
2010-02-11,108.13,60.58,107.13,89.82,42.85,49.04,38.93
2010-02-12,108.04,61.02,107.04,90.19,43.24,49.24,38.44
2010-02-15,108.04,61.02,107.04,90.19,43.24,49.24,38.44
2010-02-16,109.74,62.05,109.62,90.36,44.4,51.09,39.43
2010-02-17,110.26,62.47,109.25,89.33,44.82,50.86,39.57
2010-02-18,110.91,62.98,109.98,88.97,45.42,51.45,39.72
2010-02-19,111.14,63.06,109.47,89.45,45.41,52.1,39.38
2010-02-22,111.16,63.25,109.07,89.08,45.6,52.21,39.43
2010-02-23,109.81,62.51,107.89,90.47,45.24,50.67,38.52
2010-02-24,110.82,63.04,107.36,90.69,45.68,50.09,38.89
2010-02-25,110.67,63.06,108.31,91.2,45.91,50.87,38.57
2010-02-26,110.74,62.8,109.43,91.67,45.8,51.31,38.96
2010-03-01,111.89,64.26,109.43,91.34,46.27,52.45,39.62
2010-03-02,112.2,64.75,111.02,91.22,46.29,53.85,40.07
2010-03-03,112.3,65.12,111.63,90.99,46.19,54.25,40.12
2010-03-04,112.64,65.29,110.83,91.47,46.38,54.38,39.91
2010-03-05,114.25,66.62,110.81,90.27,47.44,56.34,40.95
2010-03-08,114.27,66.74,109.88,89.8,48.03,56.02,40.98
2010-03-09,114.46,66.98,109.72,89.82,48.19,55.99,41.21
2010-03-10,114.97,67.55,108.47,89.59,48.45,56.24,41.5
2010-03-11,115.45,67.75,108.6,89.92,48.69,56.21,41.51
2010-03-12,115.46,67.72,107.95,90.48,49.05,56.8,41.37
2010-03-15,115.49,67.49,108.36,90.36,48.91,55.91,41.07
2010-03-16,116.41,68.07,110.4,91.08,50.18,57.4,41.6
2010-03-17,117.1,68.47,109.59,91.47,50.79,57.74,42.05
2010-03-18,117.04,68.26,110.34,91.17,50.59,56.35,41.73
2010-03-19,115.97,67.41,108.28,91.26,50.16,55.37,41.19
2010-03-22,116.59,68.36,107.75,91.36,50.68,55.81,41.34
2010-03-23,117.41,69.23,108.32,90.93,50.54,57.51,41.63
2010-03-24,116.84,68.27,106.3,89.27,50.7,56.91,41.01
2010-03-25,116.65,67.84,106.78,88.7,50.29,54.94,40.9
2010-03-26,116.58,67.81,108.59,88.95,50.11,55.73,41.1
2010-03-29,117.32,68.18,108.75,88.61,50.33,57.34,41.84
2010-03-30,117.4,68.39,107.97,88.89,50.23,56.72,42.0
2010-03-31,117.0,67.8,108.95,89.5,49.78,56.81,42.12
2010-04-01,117.8,68.43,110.26,88.95,50.01,58.12,43.22
2010-04-02,117.8,68.43,110.26,88.95,50.01,58.12,43.22
2010-04-05,118.76,69.71,110.89,87.47,51.05,59.9,43.61
2010-04-06,119.04,70.12,111.03,87.61,52.08,59.95,43.74
2010-04-07,118.36,69.9,112.49,88.73,50.96,59.35,43.36
2010-04-08,118.77,69.83,112.65,88.77,50.98,59.32,43.51
2010-04-09,119.55,70.25,113.64,88.98,51.79,59.55,43.78
2010-04-12,119.74,70.54,113.01,89.45,51.45,59.42,43.43
2010-04-13,119.83,70.7,112.69,89.74,52.62,59.14,43.34
2010-04-14,121.19,72.21,113.03,89.11,52.67,59.95,43.98
2010-04-15,121.29,72.43,113.65,89.21,51.36,59.34,43.74
2010-04-16,119.36,71.46,111.24,89.86,50.29,57.58,42.46
2010-04-19,119.81,71.11,111.15,89.64,50.48,56.95,42.29
2010-04-20,120.88,72.08,111.46,89.96,51.27,57.33,42.79
2010-04-21,120.66,72.58,112.31,90.7,52.23,57.54,42.65
2010-04-22,121.02,73.35,111.84,90.43,52.99,57.74,42.83
2010-04-23,121.81,74.13,113.19,90.11,53.68,59.38,43.06
2010-04-26,121.35,73.85,112.75,90.21,54.02,59.2,43.06
2010-04-27,118.48,72.16,114.63,91.48,52.31,56.63,41.52
2010-04-28,119.38,72.28,114.31,90.7,52.49,57.32,41.87
2010-04-29,120.86,73.81,114.28,91.08,54.66,57.04,42.56
2010-04-30,118.81,71.65,115.36,92.13,52.96,55.76,42.05
2010-05-03,120.35,73.26,115.73,91.69,54.6,55.4,42.28
2010-05-04,117.52,70.96,114.87,93.34,53.32,52.95,40.34
2010-05-05,116.82,69.92,115.09,93.89,52.57,53.04,39.61
2010-05-06,112.94,67.3,118.49,96.79,50.46,52.21,37.99
2010-05-07,111.26,65.36,118.27,95.58,49.61,51.72,38.19
2010-05-10,116.16,69.03,117.57,93.6,52.88,54.89,40.94
2010-05-11,115.83,69.49,120.66,93.36,52.94,53.94,40.2
2010-05-12,117.45,71.62,121.4,92.65,53.8,55.55,40.7
2010-05-13,115.99,70.93,120.56,93.26,53.09,55.51,40.32
2010-05-14,113.89,69.56,120.37,94.88,51.45,53.92,39.49
2010-05-17,113.95,69.69,119.36,94.53,51.37,52.07,39.25
2010-05-18,112.4,68.35,119.49,95.98,50.06,51.18,38.43
2010-05-19,111.76,67.54,116.63,96.3,49.64,50.19,38.06
2010-05-20,107.54,64.12,115.84,98.33,47.24,47.02,36.16
2010-05-21,109.12,65.07,115.22,98.43,48.77,48.72,37.34
2010-05-24,107.71,64.2,116.84,98.09,47.79,47.97,36.95
2010-05-25,107.82,64.19,117.36,98.57,48.29,49.43,36.55
2010-05-26,107.17,64.34,118.47,98.29,48.1,49.25,36.53
2010-05-27,110.76,67.11,118.69,96.06,50.71,52.17,38.74
2010-05-28,109.37,66.25,118.88,96.5,49.95,51.39,38.1
2010-05-31,109.37,66.25,118.88,96.5,49.95,51.39,38.1
2010-06-01,107.53,64.24,119.91,96.85,48.98,48.5,37.4
2010-06-02,110.33,66.07,119.78,95.93,50.06,50.99,38.71
2010-06-03,110.71,66.92,117.96,95.23,49.93,50.29,38.57
2010-06-04,106.82,63.56,119.19,97.79,47.22,47.62,37.2
2010-06-07,105.49,61.92,121.49,98.54,46.98,46.54,36.62
2010-06-08,106.62,61.89,121.0,98.05,47.8,47.6,37.46
2010-06-09,106.05,61.93,120.56,97.94,48.04,47.87,37.26
2010-06-10,109.15,64.07,118.98,96.19,50.05,50.08,38.56
2010-06-11,109.68,64.94,120.01,97.41,50.57,50.84,38.76
2010-06-14,109.51,65.35,119.6,96.91,51.17,50.98,38.77
2010-06-15,112.0,66.99,120.99,96.51,52.28,52.32,39.94
2010-06-16,111.96,66.68,120.33,97.06,51.9,51.86,39.94
2010-06-17,112.14,66.76,121.9,97.85,51.98,51.36,39.74
2010-06-18,111.73,66.8,122.83,97.69,51.83,51.61,39.92
2010-06-21,111.41,66.11,120.39,97.41,51.46,52.15,40.61
2010-06-22,109.57,64.75,121.45,98.57,50.01,50.41,39.83
2010-06-23,109.23,64.57,120.95,99.24,50.04,50.83,39.67
2010-06-24,107.42,63.54,121.3,98.65,48.59,49.45,38.97
2010-06-25,107.87,64.63,122.76,99.05,49.83,50.77,39.43
2010-06-28,107.53,64.26,121.09,99.98,49.26,49.4,39.16
2010-06-29,104.21,61.83,121.27,101.07,47.68,46.36,37.57
2010-06-30,103.22,61.12,121.68,101.75,47.21,45.69,37.32
2010-07-01,102.76,60.68,117.04,101.6,47.12,45.19,37.59
2010-07-02,102.2,59.82,118.49,100.79,46.22,44.73,37.75
2010-07-05,102.2,59.82,118.49,100.79,46.22,44.73,37.75
2010-07-06,102.87,59.04,116.51,101.62,45.32,44.77,38.45
2010-07-07,106.11,61.1,117.73,100.43,47.48,47.11,39.3
2010-07-08,107.16,61.98,117.21,99.79,47.99,47.63,39.49
2010-07-09,107.96,62.94,118.36,99.22,48.62,48.99,39.98
2010-07-12,108.03,62.23,117.34,99.18,48.8,47.46,39.65
2010-07-13,109.66,64.2,118.36,98.33,49.87,48.28,40.11
2010-07-14,109.65,63.97,118.3,99.32,49.58,48.31,40.03
2010-07-15,109.68,63.38,118.23,100.31,49.47,48.16,39.84
2010-07-16,106.66,61.07,116.67,100.8,47.95,46.27,38.65
2010-07-19,107.29,61.33,115.73,100.18,48.5,46.2,39.16
2010-07-20,108.48,62.36,116.65,100.33,49.33,48.24,40.08
2010-07-21,107.07,61.24,115.85,102.03,48.38,47.99,39.67
2010-07-22,109.46,63.42,116.86,100.85,50.12,50.13,40.87
2010-07-23,110.41,64.98,116.09,99.78,50.71,51.25,41.15
2010-07-26,111.56,66.46,115.52,99.61,52.02,51.65,41.43
2010-07-27,111.55,66.22,113.51,98.65,52.01,49.81,41.36
2010-07-28,110.83,65.15,113.78,98.97,51.93,49.3,41.13
2010-07-29,110.29,64.98,114.29,98.94,51.47,49.46,41.2
2010-07-30,110.27,65.02,115.49,100.48,51.65,49.89,41.4
2010-08-02,112.76,66.15,115.54,98.75,53.22,51.62,42.48
2010-08-03,112.22,65.62,115.99,99.32,52.94,51.25,42.27
2010-08-04,112.97,66.31,116.72,98.56,53.11,52.08,42.33
2010-08-05,112.85,65.53,116.98,99.02,52.45,51.85,42.14
2010-08-06,112.39,65.14,117.84,100.1,52.28,52.53,42.08
2010-08-09,112.99,65.86,117.4,99.73,52.8,52.28,42.3
2010-08-10,112.38,64.62,117.73,99.94,52.39,51.33,41.72
2010-08-11,109.3,62.08,117.34,101.28,51.13,48.86,40.39
2010-08-12,108.63,61.77,118.77,101.03,50.54,49.08,40.46
2010-08-13,108.31,61.07,118.74,102.29,50.43,48.61,40.68
2010-08-16,108.26,61.56,119.73,104.85,50.48,49.23,41.06
2010-08-17,109.59,62.62,119.75,104.25,51.58,50.61,41.49
2010-08-18,109.79,62.81,120.22,104.53,51.59,51.15,41.46
2010-08-19,107.88,61.09,120.39,106.16,50.42,50.33,41.14
2010-08-20,107.53,61.15,119.97,106.04,50.27,49.79,41.02
2010-08-23,107.12,60.32,119.78,106.06,50.03,48.58,40.65
2010-08-24,105.53,59.63,120.36,107.76,49.81,47.09,40.13
2010-08-25,105.94,60.53,121.36,107.41,50.46,47.23,39.87
2010-08-26,105.23,60.08,120.96,108.42,50.18,46.67,39.62
2010-08-27,106.86,61.65,121.01,105.35,50.98,48.44,40.49
2010-08-30,105.31,60.3,120.91,107.37,50.51,47.49,39.82
2010-08-31,105.31,60.18,122.08,108.56,50.98,48.39,40.06
2010-09-01,108.46,62.51,121.69,106.0,52.59,50.35,41.47
2010-09-02,109.47,63.2,122.29,104.88,53.25,50.99,41.54
2010-09-03,110.89,64.33,121.86,103.58,53.95,51.54,42.03
2010-09-06,110.89,64.33,121.86,103.58,53.95,51.54,42.03
2010-09-07,109.64,63.11,122.7,105.7,53.2,51.43,41.42
2010-09-08,110.41,63.48,122.71,104.86,53.23,51.93,41.87
2010-09-09,110.92,63.52,121.56,102.79,52.83,51.18,42.11
2010-09-10,111.48,63.72,121.73,102.32,53.04,51.75,42.26
2010-09-13,112.72,65.27,121.62,102.82,53.86,52.41,43.27
2010-09-14,112.65,64.99,124.02,103.81,53.71,52.25,43.25
2010-09-15,113.08,65.36,123.94,102.27,54.13,51.97,43.31
2010-09-16,113.05,64.94,124.63,101.26,53.84,52.58,43.09
2010-09-17,112.49,65.21,124.54,101.67,54.0,51.74,43.02
2010-09-20,114.21,67.02,124.87,102.26,55.21,52.22,43.7
2010-09-21,113.98,66.63,126.01,103.68,54.34,52.09,43.57
2010-09-22,113.42,65.84,126.2,104.61,53.78,52.56,43.6
2010-09-23,112.5,64.88,126.3,104.91,52.12,51.9,43.32
2010-09-24,114.82,66.99,126.69,103.5,53.54,53.4,44.12
2010-09-27,114.27,66.82,126.72,105.3,53.01,53.21,44.04
2010-09-28,114.67,67.48,127.85,106.02,53.15,53.55,44.36
2010-09-29,114.47,67.67,127.95,105.58,52.76,53.81,44.51
2010-09-30,114.13,67.5,127.91,105.51,52.88,53.48,44.77
2010-10-01,114.61,67.86,128.91,104.61,53.14,54.5,45.43
2010-10-04,113.75,66.94,128.46,104.88,53.59,53.09,45.29
2010-10-05,116.04,68.84,130.99,104.25,54.29,54.55,46.11
2010-10-06,116.03,68.61,131.81,105.56,54.13,55.38,46.09
2010-10-07,115.89,68.41,130.37,104.68,54.25,54.38,45.68
2010-10-08,116.54,69.28,131.66,104.22,54.32,56.31,46.23
2010-10-11,116.65,69.34,132.29,104.24,54.24,56.37,46.2
2010-10-12,117.01,69.52,131.96,103.21,54.71,56.22,46.01
2010-10-13,117.92,70.58,134.07,103.05,55.25,57.25,46.86
2010-10-14,117.46,70.53,134.75,101.51,55.08,56.71,46.78
2010-10-15,117.7,70.29,133.68,100.27,55.05,56.23,46.72
2010-10-18,118.54,70.88,134.28,101.08,54.77,57.72,46.74
2010-10-19,116.73,69.5,130.11,101.69,55.04,54.31,45.26
2010-10-20,117.87,70.21,131.32,101.91,56.14,55.73,45.98
2010-10-21,118.13,69.87,129.47,100.7,56.03,54.79,45.98
2010-10-22,118.35,70.32,129.73,101.38,56.04,54.62,46.03
2010-10-25,118.7,70.74,130.85,101.67,56.15,55.69,46.53
2010-10-26,118.72,70.69,130.88,100.1,55.82,55.61,46.49
2010-10-27,118.38,70.51,129.52,99.22,55.26,55.26,45.7
2010-10-28,118.4,70.08,131.24,99.49,54.92,55.39,45.99
2010-10-29,118.49,70.3,132.62,100.42,54.96,55.99,46.12
2010-11-01,118.53,69.82,131.92,99.67,55.36,56.35,46.63
2010-11-02,119.48,71.27,132.49,100.98,55.67,57.05,47.2
2010-11-03,119.95,71.55,131.57,98.92,55.61,56.88,47.5
2010-11-04,122.26,73.36,136.03,99.69,57.05,59.46,48.58
2010-11-05,122.72,73.77,136.38,97.98,57.62,60.7,48.49
2010-11-08,122.49,73.71,137.78,98.42,57.34,61.89,48.3
2010-11-09,121.61,72.73,135.59,96.25,55.27,59.77,47.68
2010-11-10,122.1,73.54,137.24,96.38,55.93,61.11,48.03
2010-11-11,121.64,73.25,137.66,96.33,55.48,62.18,47.56
2010-11-12,120.2,72.03,133.69,95.81,54.96,59.94,46.41
2010-11-15,120.03,72.04,132.42,93.81,54.36,59.58,46.39
2010-11-16,118.16,70.64,130.97,96.14,52.65,57.57,45.17
2010-11-17,118.22,70.83,130.38,95.61,53.11,57.85,45.4
2010-11-18,119.96,72.21,132.09,96.0,53.48,59.44,46.48
2010-11-19,120.29,72.45,132.2,96.59,53.73,60.99,46.51
2010-11-22,120.19,72.8,133.48,97.0,53.84,61.69,46.37
2010-11-23,118.45,72.11,134.41,97.48,53.46,60.53,44.9
2010-11-24,120.2,73.73,134.18,95.74,54.49,61.37,45.94
2010-11-26,118.8,73.22,133.11,97.07,54.33,60.39,44.8
2010-11-29,119.16,73.33,133.51,97.9,54.3,60.87,45.15
2010-11-30,118.49,72.75,135.42,98.41,54.09,61.1,44.78
2010-12-01,121.01,74.38,135.38,95.89,54.5,63.05,46.06
2010-12-02,122.56,75.13,135.2,95.64,55.24,64.45,46.97
2010-12-03,122.89,75.67,138.07,94.89,55.32,65.59,47.14
2010-12-06,122.76,76.14,139.11,96.23,55.35,66.6,47.06
2010-12-07,122.83,76.58,136.5,94.17,55.53,65.48,46.84
2010-12-08,123.28,76.53,134.79,93.26,54.7,64.01,46.54
2010-12-09,123.76,76.79,135.37,93.72,54.11,65.17,46.38
2010-12-10,124.48,77.74,135.41,93.15,54.67,65.79,46.59
2010-12-13,124.56,77.35,136.05,93.5,54.81,66.2,46.89
2010-12-14,124.67,77.31,136.18,92.14,54.25,66.16,46.96
2010-12-15,124.1,77.07,134.7,90.94,53.65,65.29,46.2
2010-12-16,124.82,77.78,133.81,91.57,53.79,65.98,46.33
2010-12-17,124.3,78.02,134.2,93.24,54.21,66.65,46.4
2010-12-20,124.6,78.33,135.11,93.14,54.83,66.96,46.18
2010-12-21,125.39,79.2,135.32,93.79,55.43,68.25,46.5
2010-12-22,125.78,78.82,135.05,93.12,55.22,67.86,46.66
2010-12-23,125.6,78.72,134.66,92.93,55.05,67.92,46.61
2010-12-27,125.65,78.96,135.02,93.76,55.49,67.49,46.46
2010-12-28,125.83,78.74,137.22,91.61,55.71,67.91,46.5
2010-12-29,125.92,78.91,137.71,93.16,55.96,68.47,47.07
2010-12-30,125.72,78.76,137.03,93.09,56.03,69.02,47.31
2010-12-31,125.75,78.24,138.72,94.12,55.96,68.78,47.64
2011-01-03,127.05,79.6,138.0,93.41,56.83,70.13,48.1
2011-01-04,126.98,78.42,134.75,93.52,55.82,69.61,48.32
2011-01-05,127.64,79.34,134.37,91.46,56.05,70.08,48.2
2011-01-06,127.39,78.97,133.83,91.86,55.75,69.21,47.68
2011-01-07,127.14,78.52,133.58,92.35,55.73,68.87,47.25
2011-01-10,126.98,78.97,134.12,92.85,55.71,68.88,46.76
2011-01-11,127.43,79.29,134.91,92.33,55.61,70.88,47.26
2011-01-12,128.58,79.97,135.46,91.61,55.86,70.99,48.21
2011-01-13,128.37,79.94,134.05,92.43,56.02,70.07,47.79
2011-01-14,129.3,80.54,132.69,91.84,56.4,68.58,47.93
2011-01-18,129.52,80.6,133.43,91.41,56.93,69.8,47.86
2011-01-19,128.25,78.53,133.72,92.07,56.25,67.32,47.49
2011-01-20,128.08,77.71,131.2,90.8,56.13,66.73,46.97
2011-01-21,128.37,77.19,131.03,91.52,56.35,65.52,46.48
2011-01-24,129.1,77.76,130.36,91.56,56.63,66.75,46.84
2011-01-25,129.17,77.88,130.1,92.43,57.23,66.66,46.56
2011-01-26,129.67,79.12,131.16,91.03,57.39,69.68,46.97
2011-01-27,129.99,79.35,127.92,91.44,58.19,68.28,46.81
2011-01-28,127.72,77.41,130.28,91.92,57.28,67.61,45.33
2011-01-31,128.68,77.95,129.87,91.22,57.96,68.97,45.81
2011-02-01,130.74,79.75,130.8,90.45,58.23,70.88,46.92
2011-02-02,130.48,79.44,130.46,90.47,58.24,70.75,46.58
2011-02-03,130.76,79.76,132.2,89.72,58.34,70.94,46.51
2011-02-04,131.17,79.87,131.61,88.81,57.87,70.02,46.48
2011-02-07,132.0,80.67,131.64,89.23,58.51,70.58,46.55
2011-02-08,132.59,81.25,133.13,88.43,58.66,71.01,46.59
2011-02-09,132.32,80.87,133.07,89.22,58.77,69.33,45.5
2011-02-10,132.33,81.19,132.85,88.19,58.99,69.87,45.08
2011-02-11,133.15,82.1,132.35,89.43,59.35,70.07,45.61
2011-02-14,133.43,82.51,132.95,89.57,59.35,72.04,45.4
2011-02-15,133.04,82.02,133.97,89.92,59.15,72.26,45.49
2011-02-16,133.82,82.68,134.1,89.62,59.32,73.18,45.88
2011-02-17,134.22,83.28,135.04,89.79,59.39,74.07,46.03
2011-02-18,134.57,83.35,135.41,89.49,59.61,72.91,46.31
2011-02-22,131.8,81.17,136.29,90.85,59.14,69.79,44.8
2011-02-23,131.01,79.81,137.51,91.21,58.62,70.14,44.88
2011-02-24,130.92,80.35,136.45,91.75,58.3,69.84,45.0
2011-02-25,132.32,82.21,137.4,92.28,59.33,71.06,45.53
2011-02-28,133.15,82.27,137.72,92.4,60.58,71.66,45.79
2011-03-01,130.89,80.61,139.9,92.38,59.0,69.98,45.3
2011-03-02,131.16,80.96,139.93,90.94,58.54,70.91,45.94
2011-03-03,133.47,82.8,138.09,90.06,59.32,72.64,46.87
